"Class","Manufacturer","carline name","displ","cyl","trans","drv","bidx","cty","hwy","cmb","ucty","uhwy","ucmb","fl","G","T","S","2pv","2lv","4pv","4lv","hpv","hlv","fcost","eng dscr","trans dscr","vpc","cls"
"COMPACT CARS","MERCEDES-BENZ","C240 FFV"," 2.6",6,"Auto(L5)","R",26,20,25,22,21.8,32,25.4506,"P","","","","","",89,12,"","",1092,"GAS 360","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C32 AMG"," 3.2",6,"Auto(L5)","R",100,16,21,18,17.9,26.9,21.0726,"P","G","","S","","",89,12,"","",1334," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320"," 3.2",6,"Manual(M6)","R",41,19,26,21,20.6,33.4,24.8929,"P","","","","","",89,12,"","",1142," ","EMS ",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 FFV"," 3.2",6,"Auto(L5)","R",806,15,19,16,16.2,24.8,19.1954,"E","","","","","",89,12,"","",1406,"E85 260","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 FFV"," 3.2",6,"Auto(L5)","R",22,20,26,22,22.2,33.7,26.2275,"P","","","","","",89,12,"","",1092,"GAS 360","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE"," 3.2",6,"Manual(M6)","R",40,19,26,21,20.6,33.4,24.8929,"P","","","","","","","",85,16,1142," ","EMS ",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE FFV"," 3.2",6,"Auto(L5)","R",804,15,19,16,16.2,24.8,19.1954,"E","","","","","","","",85,16,1406,"E85 260","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE FFV"," 3.2",6,"Auto(L5)","R",23,20,26,22,22.2,33.7,26.2275,"P","","","","","","","",85,16,1092,"GAS 360","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL500"," 5.0",8,"Auto(L7)","R",626,16,24,19,17.8,30.5,21.9044,"P","G","","",88,12,"","","","",1262," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL55 AMG"," 5.4",8,"Auto(S5)","R",632,14,21,17,15.7842,26.9499,19.4014,"P","G","","S",88,12,"","","","",1411," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL600"," 5.5",12,"Auto(L5)","R",630,13,19,15,14.2,23.9,17.3729,"P","G","T","",88,12,"","","","",1601," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.0",4,"Auto(L4)","F",16,25,31,27,27.8344,39.7517,32.175,"R","","","","","",94,11,"","",777,"SOHC","CMODE CLKUP ",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.0",4,"Manual(M5)","F",16,28,35,31,30.9796,44.917,36.0074,"R","","","","","",94,11,"","",678,"SOHC","",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.4",4,"Auto(L4)","F",18,22,28,25,24.8,35.8,28.7793,"R","","","","","",94,11,"","",840,"SOHC","CMODE CLKUP ",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.4",4,"Manual(M5)","F",18,23,29,26,25.8,37.3,29.9561,"R","","","","","",94,11,"","",808,"SOHC","",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER EVOLUTION"," 2.0",4,"Manual(M5)","4",17,18,26,21,20.5,32.7,24.6362,"P","","T","","","",94,11,"","",1142,"DOHC TURBO","",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 1.8",4,"Auto(L4)","F",1,28,35,31,31.4443,44.2777,36.1607,"R","","","","","",88,12,"","",678," ","CLKUP ",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 1.8",4,"Manual(M5)","F",1,28,35,31,30.9,45.2,36.0294,"R","","","","","",88,12,"","",678," ","",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 2.5",4,"Auto(L4)","F",11,23,28,25,25.6127,35.7746,29.3663,"R","","","","","",88,12,"","",840," ","CLKUP ",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 2.5",4,"Manual(M6)","F",11,23,29,26,25.6,37.7,29.9216,"R","","","","","",88,12,"","",808," ","",4,"04"
"COMPACT CARS","OLDSMOBILE","ALERO"," 2.2",4,"Auto(L4)","F",113,24,34,28,26.6,43.5,32.2357,"R","","","",93,14,91,14,"","",750," ","CLKUP ",4,"04"
"COMPACT CARS","OLDSMOBILE","ALERO"," 2.2",4,"Manual(M5)","F",112,26,37,30,29.1,47,35.1188,"R","","","",93,14,91,14,"","",699," ","SIL ",4,"04"
"COMPACT CARS","OLDSMOBILE","ALERO"," 3.4",6,"Auto(L4)","F",107,20,29,23,23.5,40.8,29.0413,"R","","","",93,14,91,14,"","",914," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","GRAND AM"," 2.2",4,"Auto(L4)","F",113,24,34,28,26.6,43.5,32.2357,"R","","","","","",90,14,"","",750," ","CLKUP ",4,"04"
"COMPACT CARS","PONTIAC","GRAND AM"," 2.2",4,"Manual(M5)","F",112,26,37,30,29.1,47,35.1188,"R","","","","","",90,14,"","",699," ","SIL ",4,"04"
"COMPACT CARS","PONTIAC","GRAND AM"," 3.4",6,"Auto(L4)","F",107,20,29,23,23.5,40.8,29.0413,"R","","","","","",90,14,"","",914," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","GTO"," 5.7",8,"Auto(L4)","R",138,16,21,18,18.1,27.4,21.3629,"P","G","","",91,13,"","","","",1334," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","GTO"," 5.7",8,"Manual(M6)","R",139,17,29,21,19.3,36.7,24.5345,"P","","","",91,13,"","","","",1142," ","",2,"04"
"COMPACT CARS","PONTIAC","SUNFIRE"," 2.2",4,"Auto(L4)","F",113,24,34,28,26.6,43.5,32.2357,"R","","","",87,12,92,13,"","",750," ","CLKUP ",4,"04"
"COMPACT CARS","PONTIAC","SUNFIRE"," 2.2",4,"Manual(M5)","F",112,26,37,30,29.1,47,35.1188,"R","","","",87,12,92,13,"","",699," ","SIL ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Manual(M5)","F",316,23,33,27,25.6964,42.8495,31.3424,"R","","T","","","",90,15,"","",777,"B207L","SIL ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Manual(M5)","F",312,22,30,25,24.1594,38.5881,29.0469,"P","","T","","","",90,15,"","",960,"B207R","SIL ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Manual(M6)","F",313,20,28,23,22.7,35.4,27.0702,"P","","T","","","",90,15,"","",1044,"B207R","SIL ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Auto(S5)","F",308,21,30,24,23.6272,38.4372,28.5831,"R","","T","","","",90,15,"","",876,"B207L","2MODE CLKUP ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Auto(S5)","F",301,20,29,24,22.7037,37.5169,27.6093,"P","","T","","","",90,15,"","",1001,"B207R","2MODE CLKUP ",4,"04"
"COMPACT CARS","SATURN","ION"," 2.0",4,"Manual(M5)","F",135,23,29,25,25.5,36.8,29.5885,"P","","","S",87,14,92,15,"","",960," ","",4,"04"
"COMPACT CARS","SATURN","ION"," 2.2",4,"Auto(AV)","F",114,25,32,28,27.5,40.8,32.2275,"R","","","",87,14,92,15,"","",750," ","CLKUP ",4,"04"
"COMPACT CARS","SATURN","ION"," 2.2",4,"Auto(L5)","F",115,23,32,26,25.5,41.5,30.8528,"R","","","",87,14,92,15,"","",808," ","CLKUP ",4,"04"
"COMPACT CARS","SATURN","ION"," 2.2",4,"Manual(M5)","F",112,26,35,29,29.1,47,35.1188,"R","","","",87,14,92,15,"","",724," ","SIL ",4,"04"
"COMPACT CARS","SUBARU","LEGACY/OUTBACK AWD"," 2.5",4,"Auto(L4)","4",21,22,27,24,23.9641,35.1166,27.9599,"R","","","","","",91,12,"","",876," ","CLKUP ",4,"04"
"COMPACT CARS","SUBARU","LEGACY/OUTBACK AWD"," 2.5",4,"Manual(M5)","4",21,21,28,24,23.7061,35.5227,27.8794,"R","","","","","",91,12,"","",876," ","",4,"04"
"COMPACT CARS","SUBARU","LEGACY/OUTBACK AWD"," 2.5",4,"Auto(S4)","4",21,20,27,23,22.7597,35.179,27.0583,"R","","","","","",91,12,"","",914," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","SUBARU","LEGACY/OUTBACK AWD"," 3.0",6,"Auto(L4)","4",30,19,26,21,21.1238,32.7009,25.1268,"P","","","","","",91,12,"","",1142," ","CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","AERIO"," 2.3",4,"Auto(L4)","F",42,25,31,27,27.9527,39.5,32.1869,"R","","","","","",90,15,91,13,777," ","CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","AERIO"," 2.3",4,"Manual(M5)","F",41,25,31,27,27.8,39.625,32.1124,"R","","","","","",90,15,91,13,777," ","",4,"04"
"COMPACT CARS","SUZUKI","AERIO AWD"," 2.3",4,"Auto(L4)","4",45,24,29,26,26.3994,36.6495,30.2003,"R","","","","","",90,12,91,10,808," ","CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","FORENZA"," 2.0",4,"Auto(A4)","F",3,22,30,25,24.5996,38.4958,29.3706,"R","","","","","",95,12,"","",840," ","EMS ","","04"
"COMPACT CARS","SUZUKI","FORENZA"," 2.0",4,"Manual(M5)","F",3,22,30,25,24.7,38.1,29.3442,"R","","","","","",95,12,"","",840," ","EMS ","","04"
"COMPACT CARS","SUZUKI","SWIFT"," 1.6",4,"Auto(A4)","F",2,26,34,29,28.9986,43.3,34.0611,"R","","","","","",77,12,"","",724," ","EMS ","","04"
"COMPACT CARS","SUZUKI","SWIFT"," 1.6",4,"Manual(M5)","F",2,27,35,30,29.6,45.5,35.1232,"R","","","","","",77,12,"","",699," ","EMS ","","04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 2.4",4,"Auto(L4)","F",12,23,32,26,25.8154,40.7781,30.9211,"R","","","",92,14,"","","","",808," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 2.4",4,"Manual(M5)","F",12,24,33,27,26.6,42.5,31.9847,"R","","","",92,14,"","","","",777," ","",4,"04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 3.3",6,"Auto(S5)","F",16,20,29,24,22.6,37.5,27.5207,"R","","","",92,14,"","","","",876," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","COROLLA"," 1.8",4,"Auto(L4)","F",5,29,38,32,32.2,48.3,37.8824,"R","","","","","",90,14,"","",655," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","COROLLA"," 1.8",4,"Manual(M5)","F",5,32,40,35,35.9542,51.4497,41.591,"R","","","","","",90,14,"","",601," ","",4,"04"
"COMPACT CARS","TOYOTA","ECHO"," 1.5",4,"Auto(L4)","F",7,33,39,36,36.7399,50.3196,41.8184,"R","","","",87,14,86,14,"","",584," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","ECHO"," 1.5",4,"Manual(M5)","F",7,35,43,38,39.1987,54.5382,44.8789,"R","","","",87,14,86,14,"","",552," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 1.9",4,"Manual(M5)","F",11,38,46,41,41.8691,59.583,48.3356,"D","","T","","","","","",88,18,494," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 1.9",4,"Auto(S5)","F",11,32,43,36,35.8651,55.6252,42.6892,"D","","T","","","","","",88,18,563," ","3MODE CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 2.0",4,"Auto(L4)","F",7,24,30,26,26.7465,38.5338,31.0159,"R","","","","","","","",88,18,808," ","CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 2.0",4,"Manual(M5)","F",7,24,31,27,26.5922,39.3543,31.1359,"R","","","","","","","",88,18,777," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 1.8",4,"Manual(M5)","F",6,24,31,27,26.874,39.6363,31.4277,"P","","T","","","","","",88,18,888," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 1.8",4,"Auto(S5)","F",6,22,29,25,24.2528,37.2883,28.7803,"P","","T","","","","","",88,18,960," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 2.8",6,"Manual(M6)","F",3,21,30,24,23.668,37.8585,28.4702,"P","","","","","","","",88,18,1001," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Manual(M5)","F",6,24,31,27,26.6419,39.8887,31.3228,"P","","T","","","",87,13,"","",888," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Manual(M6)","F",20,21,29,24,23.4,37.3,28.1147,"P","","T","","","",87,13,"","",1001," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Auto(S5)","F",6,22,29,25,24.2528,37.2883,28.7803,"P","","T","","","",87,13,"","",960," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.9",4,"Manual(M5)","F",11,38,46,41,41.8691,59.583,48.3356,"D","","T","","","",87,13,"","",494," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.9",4,"Auto(S5)","F",11,32,43,36,35.8651,55.6252,42.6892,"D","","T","","","",87,13,"","",563," ","3MODE CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 2.0",4,"Auto(L4)","F",7,24,30,26,26.7465,38.5338,31.0159,"R","","","","","",87,13,"","",808," ","CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 2.0",4,"Manual(M5)","F",7,24,31,27,26.5922,39.3543,31.1359,"R","","","","","",87,13,"","",777," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 2.8",6,"Manual(M6)","F",3,21,30,24,23.668,37.8585,28.4702,"P","","","","","",87,13,"","",1001," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 1.8",4,"Manual(M5)","4",19,21,30,25,23.8,38.8,28.8125,"P","","T","","","",95,11,"","",960," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 1.8",4,"Auto(S5)","4",19,20,28,23,22.3949,36.4516,27.0971,"P","","T","","","",95,11,"","",1044," ","3MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 2.8",6,"Auto(S5)","4",2,19,26,21,20.6969,33.5505,25.0083,"P","","","","","",95,11,"","",1142," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 4.0",8,"Manual(M6)","4",8,17,24,20,18.7,31.2,22.8129,"P","","","","","",95,11,"","",1200," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 4.0",8,"Auto(S5)","4",8,18,25,20,19.4499,31.5499,23.5068,"P","","","","","",95,11,"","",1200," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S40"," 1.9",4,"Auto(L5)","F",4,22,29,25,24.1807,37.7741,28.8531,"P","","T","","","",88,13,"","",960," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S40"," 2.4",5,"Auto(S5)","F",8,22,30,25,24.3,38.6,29.1615,"P","","","","","",92,16,"","",960," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S40"," 2.5",5,"Auto(S5)","F",3,22,31,25,24.5,39.8,29.6248,"P","","T","","","",92,16,"","",960," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 AWD"," 2.5",5,"Auto(L5)","4",3,20,27,23,22.3022,35.0035,26.6545,"P","","T","","","",94,14,"","",1044," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.3",5,"Manual(M5)","F",2,21,27,23,22.8,34.7,26.9606,"P","","T","","","",94,14,"","",1044," ","",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.3",5,"Auto(S5)","F",2,20,28,23,22.6,35.7,27.07,"P","","T","","","",94,14,"","",1044," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Auto(L5)","F",8,22,31,25,24.3819,39.2349,29.3884,"P","","","","","",94,14,"","",960," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Manual(M5)","F",8,22,30,25,24.2,38,28.9273,"P","","","","","",94,14,"","",960," ","",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.5",5,"Auto(L5)","F",3,22,30,25,24,38.4,28.8722,"P","","T","","","",94,14,"","",960," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 R AWD"," 2.5",5,"Manual(M6)","4",10,18,25,21,19.9,32.1,24.0056,"P","","T","","","",94,14,"","",1142," ","",4,"04"
"COMPACT CARS","VOLVO","S60 R AWD"," 2.5",5,"Auto(S5)","4",10,18,25,21,19.886,32.3738,24.0629,"P","","T","","","",94,14,"","",1142," ","2MODE CLKUP ",4,"04"
"MIDSIZE CARS","ACURA","3.5RL"," 3.5",6,"Auto(L4)","F",80,18,24,20,20.1,30.5,23.7432,"P","","","","","",96,15,"","",1200," ","CLKUP ",4,"05"
"MIDSIZE CARS","ACURA","TL"," 3.2",6,"Manual(M6)","F",70,20,30,24,22.6,38.5,27.7588,"P","","","",0,0,98,12,0,0,1001,"SOHC","",4,"05"
"MIDSIZE CARS","ACURA","TL"," 3.2",6,"Auto(S5)","F",70,20,28,23,22.6,36.5,27.2739,"P","","","",0,0,98,12,0,0,1044,"SOHC","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","AUDI","A6"," 3.0",6,"Auto(AV)","F",15,20,27,23,22.645,34.415,26.764,"P","","","","","",98,15,"","",1044," ","3MODE ",5,"05"
"MIDSIZE CARS","AUDI","A6 QUATTRO"," 2.7",6,"Manual(M6)","4",13,18,25,21,20,32.5,24.186,"P","","T","","","",98,15,"","",1142," ","",5,"05"
"MIDSIZE CARS","AUDI","A6 QUATTRO"," 2.7",6,"Auto(S5)","4",13,18,25,21,19.8916,32.2042,24.0251,"P","","T","","","",98,15,"","",1142," ","3MODE CLKUP ",5,"05"
"MIDSIZE CARS","AUDI","A6 QUATTRO"," 3.0",6,"Auto(S5)","4",15,18,25,21,20.3534,32.5077,24.4706,"P","","","","","",98,15,"","",1142," ","3MODE CLKUP ",5,"05"
"MIDSIZE CARS","AUDI","A6 QUATTRO"," 4.2",8,"Auto(S5)","4",10,17,24,20,19.1,31.1,23.1132,"P","","","","","",98,15,"","",1200," ","3MODE CLKUP ",5,"05"
"MIDSIZE CARS","BENTLEY","BENTLEY ARNAGE"," 6.8",8,"Auto(L4)","R",1,10,14,12,11.4,18.5499,13.7922,"P","G","T","","","",104,13,"","",1999," ","EMS 2MODE CLKUP",2,"05"
"MIDSIZE CARS","BMW","525I"," 2.5",6,"Manual(M6)","R",25,19,28,22,21,36.2,25.8924,"P","","","","","",99,14,"","",1092," ","",4,"05"
"MIDSIZE CARS","BMW","525I"," 2.5",6,"Auto(S6)","R",25,19,28,22,20.9,36.2,25.8086,"P","","","","","",99,14,"","",1092," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Manual(M6)","R",30,20,30,23,22.15,37.934,27.2528,"P","","","","","",99,14,"","",1044," ","",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Auto(S6)","R",30,20,29,23,22.2354,37.2131,27.1534,"P","","","","","",99,14,"","",1044," ","4MODE ",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Auto(S6)","R",30,19,29,23,21.4981,36.8989,26.4696,"P","","","","","",99,14,"","",1044," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Manual(M6)","R",44,17,25,20,18.4,32.4,22.8414,"P","","","","","",99,14,"","",1200," ","",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Auto(S6)","R",44,18,26,21,20.1374,33.7,24.5909,"P","","","","","",99,14,"","",1142," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Auto(S6)","R",44,16,24,19,18.1978,31.2077,22.4,"P","","","","","",99,14,"","",1262," ","4MODE CLKUP ",4,"05"
"MIDSIZE CARS","BUICK","CENTURY"," 3.1",6,"Auto(L4)","F",105,20,30,24,22.4,38.2,27.5227,"R","","","","","",102,17,"","",876," ","CLKUP ",2,"05"
"MIDSIZE CARS","BUICK","REGAL"," 3.8",6,"Auto(L4)","F",102,20,30,24,22.2,38.9,27.5157,"R","","","","","",102,17,"","",876," ","CLKUP ",2,"05"
"MIDSIZE CARS","BUICK","REGAL"," 3.8",6,"Auto(L4)","F",101,18,28,22,20.4725,35.7807,25.3537,"P","","","S","","",102,17,"","",1092,"SC","CLKUP ",2,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 3.2",6,"Auto(L5)","R",109,18,25,21,20.1782,32.4784,24.3235,"P","","","","","",99,13,"","",1142," ","CLKUP ",4,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 3.2",6,"Manual(M5)","R",111,19,26,21,20.8,33.6,25.1034,"P","","","","","",99,13,"","",1142," ","",4,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 3.6",6,"Auto(L5)","R",122,18,28,21,19.513,35.2989,24.4292,"R","","","","","",99,13,"","",1000," ","CLKUP ",4,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 5.7",8,"Manual(M6)","R",139,16,25,19,19.3,36.7,24.5345,"P","","","","","",99,13,"","",1262," ","",2,"05"
"MIDSIZE CARS","CADILLAC","SEVILLE"," 4.6",8,"Auto(L4)","F",128,18,26,21,19.6,33.9,24.1922,"R","","","","","",104,15,"","",1000," ","CLKUP ",4,"05"
"MIDSIZE CARS","CADILLAC","SEVILLE"," 4.6",8,"Auto(L4)","F",129,18,26,21,19.6,33.9,24.1922,"R","","","","","",104,15,"","",1000,"STS/DTS","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","CHEVROLET EPICA"," 2.5",6,"Auto(A4)","F",1,20,27,23,21.9,35.1997,26.3864,"R","","","","","",101,13,"","",914," ","EMS ",2,"05"
"MIDSIZE CARS","CHEVROLET","CLASSIC"," 2.2",4,"Auto(L4)","F",113,24,34,28,26.6,43.5,32.2357,"R","","","","","",99,16,"","",750," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","MALIBU"," 2.2",4,"Auto(L4)","F",113,24,34,28,27,43.7,32.6074,"R","","","","","",101,15,"","",750," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","MALIBU"," 3.5",6,"Auto(L4)","F",121,23,32,26,25.2,40.9,30.4619,"R","","","","","",101,15,"","",808," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.4",6,"Auto(L4)","F",107,21,32,25,23.5,40.8,29.0413,"R","","","",98,16,"","","","",840," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.8",6,"Auto(L4)","F",102,20,30,24,22.2,38.9,27.5157,"R","","","",98,16,"","","","",876," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.8",6,"Auto(L4)","F",101,18,28,22,20.4725,35.7807,25.3537,"P","","","S",98,16,"","","","",1092,"SC","CLKUP ",2,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.4",4,"Auto(L4)","F",20,22,30,25,24.6,37.9,29.2132,"R","","","","","",94,16,"","",840," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1323,"E85 270","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1323,"E85 270","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",914,"GAS 390","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,24,23.5983,35.9931,27.9258,"R","","","","","",94,16,"","",876,"GAS 390","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","DAEWOO","DAEWOO MAGNUS"," 2.5",6,"Auto(A4)","F",1,20,27,23,21.9,35.1997,26.3864,"R","","","","","",101,13,"","",914," ","EMS ",2,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.4",4,"Auto(L4)","F",20,22,30,25,24.6,37.9,29.2132,"R","","","","","",94,16,"","",840," ","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1323,"E85 270","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1323,"E85 270","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",914,"GAS 390","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,24,23.5983,35.9931,27.9258,"R","","","","","",94,16,"","",876,"GAS 390","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Manual(M5)","F",31,20,27,22,21.9,34.8465,26.2965,"R","","","","","",94,16,"","",956," ","",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 2.4",4,"Auto(L5)","F",50,24,34,28,26.5646,43.1985,32.1323,"R","","","",91,13,103,14,"","",750," ","CLKUP ",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 2.4",4,"Manual(M5)","F",50,26,34,29,28.6566,42.9768,33.7114,"R","","","",91,13,103,14,"","",724," ","",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 3.0",6,"Auto(L5)","F",60,21,30,24,23.1347,37.9075,28.0547,"R","","","",91,13,103,14,"","",876,"SOHC","CLKUP ",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 3.0",6,"Manual(M6)","F",60,20,30,24,22.7,37.9,27.699,"R","","","",91,13,103,14,"","",876,"SOHC","",4,"05"
"MIDSIZE CARS","HYUNDAI","ELANTRA"," 2.0",4,"Manual(M5)","F",14,27,34,30,30.1,44,35.0881,"R","","","","","","","",95,20,699," ","",4,"05"
"MIDSIZE CARS","HYUNDAI","SONATA"," 2.4",4,"Auto(L4)","F",4,22,30,25,24,38.5494,28.9101,"R","","","","","",100,13,"","",840," ","2MODE CLKUP ",4,"05"
