CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,5C CODE
SUBCOMPACT CARS,CHEVROLET,AVEO 5,1.6,4,Auto(A4),F,2,26,34,29,28.8,44,34.1012,R,,,,,,,,91,7,1371, ,EMS ,,3
SUBCOMPACT CARS,CHEVROLET,AVEO 5,1.6,4,Manual(M5),F,2,27,37,30,29.5,47.1,35.4632,R,,,,,,,,91,7,1324, ,EMS ,,3
SUBCOMPACT CARS,CHEVROLET,COBALT,2,4,Manual(M5),F,113,22,30,25,24.8,38.9,29.6335,P,,,S,83,14,86,14,,,1710, ,,4,3
SUBCOMPACT CARS,CHEVROLET,COBALT,2.2,4,Auto(L4),F,128,24,32,27,26.1809,40.6696,31.1794,R,,,,83,14,86,14,,,1471, ,CLKUP ,4,3
SUBCOMPACT CARS,CHEVROLET,COBALT,2.2,4,Manual(M5),F,129,25,34,29,29.1,46.8,35.0684,R,,,,83,14,86,14,,,1371, ,SIL ,4,3
SUBCOMPACT CARS,CHEVROLET,COBALT,2.4,4,Auto(L4),F,130,24,32,27,27.9,41.1,32.6135,P,,,,83,14,86,14,,,1582, ,CLKUP ,4,3
SUBCOMPACT CARS,CHEVROLET,COBALT,2.4,4,Manual(M5),F,131,25,34,28,27.8,43.6,33.2168,P,,,,83,14,86,14,,,1526, ,,4,3
SUBCOMPACT CARS,FORD,MUSTANG,4,6,Auto(L5),R,100,18,26,21,20.3141,32.916,24.5423,R,,,,85,13,,,,,1892,4.0N,CLKUP ,2,3
SUBCOMPACT CARS,FORD,MUSTANG,4,6,Manual(M5),R,101,19,28,22,21.6,35.3989,26.195,R,,,,85,13,,,,,1809, ,,2,3
SUBCOMPACT CARS,FORD,MUSTANG,4.6,8,Auto(L5),R,104,17,23,19,19.0519,29.9672,22.7869,R,,,,85,13,,,,,2091, ,CLKUP ,3,3
SUBCOMPACT CARS,FORD,MUSTANG,4.6,8,Manual(M5),R,106,17,25,20,19.0715,32.3076,23.3822,R,,,,85,13,,,,,1988, ,,3,3
SUBCOMPACT CARS,FORD,MUSTANG,5.4,8,Manual(M6),R,108,15,21,17,16.7846,27.3285,20.311,P,G,,S,85,13,,,,,2514, ,SIL ,3,3
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Auto(L5),F,4,30,40,33,32.7913,50.93,39.0497,R,,,,84,12,91,12,,,1204, ,CLKUP ,4,3
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Auto(L5),F,3,28,39,32,31,50.5,37.5195,C,,,,,,91,6,,,679,RNG=200,CLKUP ,4,3
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Manual(M5),F,4,30,38,33,33.7726,48.281,39.0536,R,,,,84,12,91,12,,,1204, ,,4,3
SUBCOMPACT CARS,HONDA,CIVIC,2,4,Manual(M6),F,7,23,32,26,25.6,40.5,30.6791,P,,,,84,12,91,12,,,1646, ,,4,3
SUBCOMPACT CARS,HYUNDAI,TIBURON,2,4,Auto(L4),F,17,22,30,25,24.7378,38.1832,29.3958,R,,,,81,15,,,,,1590, ,2MODE CLKUP ,4,3
SUBCOMPACT CARS,HYUNDAI,TIBURON,2,4,Manual(M5),F,17,23,31,26,25.7,39.2,30.4133,R,,,,81,15,,,,,1530, ,,4,3
SUBCOMPACT CARS,HYUNDAI,TIBURON,2.7,6,Auto(L4),F,18,19,26,22,21.2358,33.2499,25.3591,R,,,,81,15,,,,,1809, ,2MODE CLKUP ,4,3
SUBCOMPACT CARS,HYUNDAI,TIBURON,2.7,6,Manual(M5),F,18,19,27,22,21.5,34.1,25.7879,R,,,,81,15,,,,,1809, ,,4,3
SUBCOMPACT CARS,HYUNDAI,TIBURON,2.7,6,Manual(M6),F,18,18,26,21,20.5,33.7,24.8865,R,,,,81,15,,,,,1892, ,,4,3
SUBCOMPACT CARS,INFINITI,G35 COUPE,3.5,6,Manual(M6),R,25,19,26,22,21.6,32.7,25.4943,P,,,,87,8,,,,,1945, ,,4,3
SUBCOMPACT CARS,INFINITI,G35 COUPE,3.5,6,Auto(S5),R,25,18,25,21,20.4857,32.1635,24.4864,P,,,,87,8,,,,,2035, ,CLKUP ,4,3
SUBCOMPACT CARS,LEXUS,IS 250,2.5,6,Manual(M6),R,14,20,28,23,22.4,36.3,27.0634,P,,,,,,88,11,,,1860, ,,4,3
SUBCOMPACT CARS,LEXUS,IS 250,2.5,6,Auto(S6),R,14,24,32,27,26.8787,41.3949,31.915,P,,,,,,88,11,,,1582, ,2MODE CLKUP ,4,3
SUBCOMPACT CARS,LEXUS,IS 250 AWD,2.5,6,Auto(S6),4,14,22,28,25,24.5898,36.2901,28.7628,P,,,,,,88,11,,,1710, ,2MODE CLKUP ,4,3
SUBCOMPACT CARS,LEXUS,IS 350,3.5,6,Auto(S6),R,12,21,28,23,23.2652,35.3652,27.4991,P,,,,,,88,11,,,1860, ,2MODE CLKUP ,4,3
SUBCOMPACT CARS,MAZDA,MAZDA RX-8,1.3,2,Manual(M6),R,8,18,24,20,20.4,30.2,23.8883,P,,,,,,89,8,,,2138, ,,0,3
SUBCOMPACT CARS,MAZDA,MAZDA RX-8,1.3,2,Auto(S6),R,8,18,25,21,20.1889,32,24.21,P,,,,,,89,8,,,2035, ,DC/FW,0,3
SUBCOMPACT CARS,MERCEDES-BENZ,CLK350,3.5,6,Auto(L7),R,28,19,28,22,21.3,35.5,25.9756,P,,,,82,10,,,,,1945, ,EMS 2MODE CLKUP,4,3
SUBCOMPACT CARS,MERCEDES-BENZ,CLK350 (CABRIOLET),3.5,6,Auto(L7),R,29,19,28,22,21.2,35.4,25.8697,P,,,,81,9,,,,,1945, ,EMS 2MODE CLKUP,4,3
SUBCOMPACT CARS,MERCEDES-BENZ,CLK550,5.5,8,Auto(L7),R,31,16,23,19,18.3,30.1,22.2198,P,G,,,82,10,,,,,2249, ,EMS 2MODE CLKUP,4,3
SUBCOMPACT CARS,MERCEDES-BENZ,CLK550 (CABRIOLET),5.5,8,Auto(L7),R,30,16,24,19,18,30.2,21.9992,P,G,,,81,9,,,,,2249, ,EMS 2MODE CLKUP,4,3
SUBCOMPACT CARS,MERCEDES-BENZ,CLK63 AMG (CABRIOLET),6.2,8,Auto(S7),R,15,13,20,15,14.2,25.2,17.6711,P,G,,,81,9,,,,,2851, ,EMS 2MODE CLKUP,4,3
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,2.4,4,Manual(M5),F,21,23,30,26,25.1628,38.6441,29.8486,R,,,,,,,,82,16,1530,SOHC,,4,3
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,2.4,4,Auto(S4),F,21,22,28,25,24.9777,36.5277,29.1214,R,,,,,,,,82,16,1590,SOHC,2MODE CLKUP ,4,3
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,3.8,6,Manual(M6),F,22,18,27,21,19.8188,34.4164,24.4938,P,,,,,,,,82,16,2035,SOHC,,4,3
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,3.8,6,Auto(S5),F,22,19,28,22,21.2,35.739,25.9506,P,,,,,,,,82,16,1945,SOHC,2MODE CLKUP ,4,3
SUBCOMPACT CARS,PONTIAC,G5/PURSUIT,2.2,4,Auto(L4),F,128,24,32,27,26.1809,40.6696,31.1794,R,,,,,,,,,,1471, ,CLKUP ,4,3
SUBCOMPACT CARS,PONTIAC,G5/PURSUIT,2.2,4,Manual(M5),F,129,25,34,29,29.1,46.8,35.0684,R,,,,,,,,,,1371, ,SIL ,4,3
SUBCOMPACT CARS,PONTIAC,G5/PURSUIT,2.4,4,Auto(L4),F,130,24,32,27,27.9,41.1,32.6135,P,,,,,,,,,,1582, ,CLKUP ,4,3
SUBCOMPACT CARS,PONTIAC,G5/PURSUIT,2.4,4,Manual(M5),F,131,25,34,28,27.8,43.6,33.2168,P,,,,,,,,,,1526, ,,4,3
SUBCOMPACT CARS,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG,4.6,8,Manual(M5),R,1,15,22,18,16.8,28.2,20.5358,P,G,,S,85,13,,,,,2377, ,EMS ,3,3
SUBCOMPACT CARS,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG COUPE,4.6,8,Manual(M5),R,2,16,22,18,18.1,28,21.5247,P,G,,S,85,13,,,,,2377, ,EMS ,3,3
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2,4,Manual(M6),F,156,20,29,24,22.7,37.3,27.5532,P,,T,,82,12,,,,,1783, ,,4,3
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2,4,Auto(S5),F,155,20,30,24,22.6,38.1,27.6646,P,,T,,82,12,,,,,1783, ,CLKUP ,4,3
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2.8,6,Manual(M6),F,160,18,28,21,19.8,36.1,24.8489,R,,T,,82,12,,,,,1892, ,,4,3
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2.8,6,Auto(S6),F,159,17,28,20,18.7,35.8,23.82,R,,T,,82,12,,,,,1988, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Auto(L4),4,22,21,26,23,23.0001,32.6975,26.5425,P,,T,,,,88,11,,,1860, ,CLKUP ,4,3
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Auto(L4),4,20,23,28,25,25.0124,35.392,28.8153,R,,,,,,88,11,,,1590, ,CLKUP ,4,3
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M5),4,22,20,27,23,22.4723,34.7604,26.7235,P,,T,,,,88,11,,,1860, ,,4,3
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M5),4,20,22,29,25,24.3281,36.8954,28.7321,R,,,,,,88,11,,,1590, ,,4,3
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M6),4,24,19,25,21,20.7,31.5,24.4764,P,,T,,,,88,11,,,2035, ,,4,3
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Auto(L4),F,5,23,31,26,26,40.2,30.9139,R,,,,,,,,85,13,1530, ,CLKUP ,4,3
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Manual(M5),F,5,23,30,26,25.6,38.2,30.0621,R,,,,,,,,85,13,1530, ,,4,3
SUBCOMPACT CARS,TOYOTA,YARIS,1.5,4,Auto(L4),F,1,34,39,36,37.6644,49.649,42.2542,R,,,,,,87,14,85,13,1105, ,CLKUP ,4,3
SUBCOMPACT CARS,TOYOTA,YARIS,1.5,4,Manual(M5),F,1,34,40,37,37.8682,51.3969,42.9563,R,,,,,,87,14,85,13,1073, ,,4,3
SUBCOMPACT CARS,VOLKSWAGEN,EOS,2,4,Manual(M6),F,2,23,32,27,26.0252,40.843,31.1031,P,,T,,91,16,,,,,1582, ,,4,3
SUBCOMPACT CARS,VOLKSWAGEN,EOS,2,4,Auto(S6),F,2,23,31,26,25.5432,40.0959,30.5295,P,,T,,91,16,,,,,1646, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,VOLKSWAGEN,EOS,3.2,6,Auto(S6),F,19,22,29,24,24.2,37,28.662,P,,,,91,16,,,,,1783, ,3MODE ,4,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Manual(M5),F,9,23,31,26,25.0274,39.3432,29.9278,R,,,,,,,,85,12,1530, ,,4,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Auto(S6),F,9,23,32,26,25.1783,40.8,30.4196,R,,,,,,,,85,12,1530, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,VOLVO,C70 CONVERTIBLE,2.5,5,Manual(M6),F,3,21,29,24,23.1,37.7,27.9753,P,,T,,84,13,,,,,1783, ,,4,3
SUBCOMPACT CARS,VOLVO,C70 CONVERTIBLE,2.5,5,Auto(S5),F,3,20,29,23,22.2,37.1,27.0972,P,,T,,84,13,,,,,1860, ,2MODE CLKUP ,4,3
COMPACT CARS,ACURA,TSX,2.4,4,Manual(M6),F,17,22,30,25,24.2,38.5,29.0566,P,,,,,,91,13,,,1710, ,,4,4
COMPACT CARS,ACURA,TSX,2.4,4,Auto(S5),F,17,22,31,26,24.9,39.7,29.9192,P,,,,,,91,13,,,1646, ,2MODE CLKUP ,4,4
COMPACT CARS,AUDI,A4,2,4,Auto(AV),F,8,24,32,27,26.7457,41.4136,31.8166,P,,T,,,,90,13,,,1582, ,3MODE ,4,4
COMPACT CARS,AUDI,A4,2,4,Manual(M6),F,8,23,34,27,25.6,43.6,31.4411,P,,T,,,,90,13,,,1582, ,,4,4
COMPACT CARS,AUDI,A4,3.1,6,Auto(AV),F,12,21,29,24,23.0008,37.5632,27.8614,P,,,,,,90,13,,,1783, ,3MODE ,4,4
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Manual(M6),4,8,22,31,25,24.6,39.4,29.6042,P,,T,,,,90,13,,,1710, ,,4,4
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Auto(S6),4,8,22,30,25,24.2514,38.4036,29.0725,P,,T,,,,90,13,,,1710, ,3MODE CLKUP ,4,4
COMPACT CARS,AUDI,A4 QUATTRO,3.1,6,Manual(M6),4,12,17,27,21,19.2,34.2,23.9213,P,,,,,,90,13,,,2035, ,,4,4
COMPACT CARS,AUDI,A4 QUATTRO,3.1,6,Auto(S6),4,12,19,27,22,21.4675,34.5556,25.8781,P,,,,,,90,13,,,1945, ,3MODE CLKUP ,4,4
COMPACT CARS,AUDI,RS4,4.2,8,Manual(M6),4,6,14,21,17,15.5,27.3,19.2428,P,G,,,,,89,13,,,2514, ,,4,4
COMPACT CARS,AUDI,S4,4.2,8,Manual(M6),4,10,15,21,17,16.3,27.1,19.862,P,G,,,,,90,13,,,2514, ,,5,4
COMPACT CARS,AUDI,S4,4.2,8,Auto(S6),4,10,15,23,18,17.0202,29.0875,20.927,P,G,,,,,90,13,,,2377, ,3MODE CLKUP ,5,4
COMPACT CARS,BENTLEY,CONTINENTAL GT,6,12,Auto(S6),4,14,12,19,14,12.8,23.8,16.1613,P,G,T,,89,11,,,,,3052, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,328I,3,6,Manual(M6),R,30,20,30,24,22.5589,38.7975,27.7938,P,,,,,,93,12,,,1783, ,,4,4
COMPACT CARS,BMW,328I,3,6,Auto(S6),R,30,21,30,24,23.0701,38.6507,28.1824,P,,,,,,93,12,,,1783, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,328XI,3,6,Manual(M6),4,30,19,28,22,21.1927,35.6305,25.9188,P,,,,,,93,12,,,1945, ,,4,4
COMPACT CARS,BMW,328XI,3,6,Auto(S6),4,30,20,27,23,21.8446,35.0322,26.2997,P,,,,,,93,12,,,1860, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,335I,3,6,Manual(M6),R,35,19,28,22,21.2087,36.536,26.1442,P,,T,,,,93,12,,,1945, ,,4,4
COMPACT CARS,BMW,335I,3,6,Auto(S6),R,35,20,29,23,22.1596,37.0367,27.0489,P,,T,,,,93,12,,,1860, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,335XI,3,6,Manual(M6),4,35,19,27,22,20.8496,34.748,25.426,P,,T,,,,93,12,,,1945, ,,4,4
COMPACT CARS,BMW,335XI,3,6,Auto(S6),4,35,19,27,22,21.5749,34.8498,26.0382,P,,T,,,,93,12,,,1945, ,3MODE CLKUP ,4,4
COMPACT CARS,CHEVROLET,AVEO,1.6,4,Auto(A4),F,2,26,34,29,28.8,44,34.1012,R,,,,,,91,12,,,1371, ,EMS ,,4
COMPACT CARS,CHEVROLET,AVEO,1.6,4,Manual(M5),F,2,27,37,30,29.5,47.1,35.4632,R,,,,,,91,12,,,1324, ,EMS ,,4
COMPACT CARS,CHEVROLET,OPTRA,2,4,Auto(A4),F,3,22,31,25,23.9,39.2,28.9921,R,,,,,,95,12,,,1590, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA,2,4,Manual(M5),F,3,23,30,26,25.4,39.1,30.1545,R,,,,,,95,12,,,1530, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA 5,2,4,Auto(A4),F,3,22,31,25,23.9,39.2,28.9921,R,,,,,,,,95,9,1590, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA 5,2,4,Manual(M5),F,3,23,30,26,25.4,39.1,30.1545,R,,,,,,,,95,9,1530, ,EMS ,4,4
COMPACT CARS,CHRYSLER,PTCRUISER CONV/CABRIO,2.4,4,Auto(L4),F,100,19,26,23,23,34.1,26.9473,P,,T,,,,,,,,1860, ,CLKUP ,4,4
COMPACT CARS,CHRYSLER,PTCRUISER CONV/CABRIO,2.4,4,Auto(L4),F,200,21,26,23,23.7,34.1,27.4701,R,,,,,,,,,,1729, ,CLKUP ,4,4
COMPACT CARS,CHRYSLER,PTCRUISER CONV/CABRIO,2.4,4,Manual(M5),F,100,21,27,23,25.2,34.9,28.8024,P,,T,,,,,,,,1860, ,,4,4
COMPACT CARS,CHRYSLER,PTCRUISER CONV/CABRIO,2.4,4,Manual(M5),F,200,22,29,25,26.5499,36.6858,30.3195,R,,,,,,,,,,1590, ,,4,4
COMPACT CARS,DODGE,CALIBER,1.8,4,Manual(M5),F,800,28,32,29,30.6906,40.6284,34.4866,R,,,,,,,,,,1371, ,,4,4
COMPACT CARS,DODGE,CALIBER,2,4,Auto(AV),F,801,26,30,28,28.8945,38,32.3867,R,,,,,,,,,,1419, ,VMODE CLKUP ,4,4
COMPACT CARS,DODGE,CALIBER,2,4,Auto(AV),F,858,26,30,28,28.8945,38,32.3867,R,,,,,,,,,,1419, ,VMODE CLKUP ,4,4
COMPACT CARS,DODGE,CALIBER,2.4,4,Auto(AV),F,850,24,27,25,26.7,34.9,29.8568,R,,,,,,,,,,1590, ,CMODE VLKUP ,4,4
COMPACT CARS,DODGE,CALIBER,2.4,4,Manual(M5),F,853,26,31,28,29.3,39.2,33.0568,R,,,,,,,,,,1419, ,,4,4
COMPACT CARS,DODGE,CALIBER AWD,2.4,4,Auto(AV),4,802,23,26,24,25.8,32.8,28.541,R,,,,,,,,,,1658, ,VMODE CLKUP ,4,4
COMPACT CARS,FORD,FOCUS  FWD,2,4,Auto(L4),F,125,27,34,29,29.5604,43.5036,34.5424,R,,,,,,94,15,94,18,1371, ,CLKUP ,4,4
COMPACT CARS,FORD,FOCUS  FWD,2,4,Manual(M5),F,131,27,37,31,30.2,47,35.9888,R,,,,,,94,15,94,18,1284,I4,,4,4
COMPACT CARS,FORD,FOCUS  FWD,2.3,4,Manual(M5),F,144,22,32,26,24.9,40.8,30.1953,R,,,,,,94,15,94,18,1530, ,,4,4
COMPACT CARS,HONDA,CIVIC HYBRID,1.3,4,Auto(AV),F,1,49,51,50,54.6,65,58.8362,R,,,,,,91,10,,,795,HEV,EMS ,2,4
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Auto(L4),F,10,28,37,31,31.0998,47.1153,36.7161,R,,,,,,92,12,92,16,1284,I4,CLKUP ,4,4
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Manual(M5),F,10,32,35,33,35.3499,44.4432,38.9347,R,,,,,,92,12,92,16,1204,I4,,4,4
COMPACT CARS,JAGUAR,JAGUAR X-TYPE,3,6,Auto(L5),4,402,18,24,20,19.8489,30.6948,23.6017,P,,,,,,90,16,,,2138, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,KIA,RIO,1.6,4,Auto(L4),F,9,29,38,32,32.1991,48.8162,38.0236,R,,,,,,92,12,92,16,1240, ,CLKUP ,4,4
COMPACT CARS,KIA,RIO,1.6,4,Manual(M5),F,9,32,35,33,35.375,44.62,39.0124,R,,,,,,92,12,92,16,1204, ,,4,4
COMPACT CARS,LEXUS,GS 450H,3.5,6,Auto(S6),R,11,25,28,26,27.9,35.3494,30.823,P,,,,,,98,8,,,1646,HEV,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2,4,Manual(M5),F,2,28,35,31,31.1255,45.0511,36.1545,R,,,,,,94,11,95,19,1284, ,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2,4,Auto(S4),F,2,26,34,29,28.7113,43.0226,33.7657,R,,,,,,94,11,95,19,1371, ,DC/FW,4,4
COMPACT CARS,MAZDA,MAZDA 3,2.3,4,Manual(M5),F,3,26,33,28,28.4,41.7,33.1592,R,,,,,,94,11,95,19,1419, ,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2.3,4,Manual(M6),F,4,20,28,23,22.1,35.6872,26.6692,P,,T,,,,94,11,95,19,1860,MAZDA3 T/C,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2.3,4,Auto(S5),F,3,25,31,27,27.7241,40.2112,32.2277,R,,,,,,94,11,95,19,1471, ,DC/FW,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Auto(L7),R,14,14,18,16,16,24.2,18.8786,E,,,,,,89,12,,,2062,E85 310,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Auto(L7),R,13,19,25,21,21,32.2,24.8969,P,,,,,,89,12,,,2035,GAS 410,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Manual(M6),R,12,14,18,16,15.8,23.6,18.5605,E,,,,,,89,12,,,2062,E85 300,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Manual(M6),R,11,19,25,21,20.7,32.3,24.6902,P,,,,,,89,12,,,2035,GAS 400,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C280,3,6,Auto(L7),R,21,22,28,24,23.9,36.4,28.2684,P,,,,,,89,12,,,1783, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C280 4MATIC,3,6,Auto(L5),4,22,19,26,22,21.6,33.6,25.7362,P,,,,,,89,12,,,1945, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C350,3.5,6,Auto(L7),R,34,20,29,23,22.4,37.1,27.2606,P,,,,,,89,12,,,1860, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C350,3.5,6,Manual(M6),R,34,20,28,23,21.9,35.7,26.5117,P,,,,,,89,12,,,1860, ,EMS ,4,4
COMPACT CARS,MERCEDES-BENZ,C350 4MATIC,3.5,6,Auto(L5),4,36,19,24,21,20.9,30.5,24.3487,P,,,,,,89,12,,,2035, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,CL550,5.5,8,Auto(L7),R,42,15,22,18,17,28.6,20.7956,P,G,,,91,14,,,,,2377, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,CL600,5.5,12,Auto(L5),R,50,13,19,15,14.2,24.2,17.4437,P,G,T,,91,14,,,,,2851, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CLS550,5.5,8,Auto(L7),R,38,15,22,18,16.8,28.1,20.5118,P,G,,,,,93,13,,,2377, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,CLS63 AMG,6.2,8,Auto(S7),R,20,13,20,16,14.9,25,18.2107,P,G,,,,,93,13,,,2672, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MITSUBISHI,LANCER,2,4,Auto(L4),F,16,25,31,28,28,40.2,32.4287,R,,,,,,92,11,,,1419,SOHC,CMODE CLKUP ,4,4
COMPACT CARS,MITSUBISHI,LANCER,2,4,Manual(M5),F,16,27,34,30,30,43.5,34.8697,R,,,,,,92,11,,,1324,SOHC,,4,4
COMPACT CARS,PONTIAC,G6,2.4,4,Auto(L4),F,130,23,33,27,25.7,41.8,31.0884,R,,,,87,13,95,14,,,1471, ,CLKUP ,4,4
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(L4),F,146,20,30,24,23.1,39.7499,28.4655,R,,,,87,13,95,14,,,1658, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(S4),F,147,20,28,23,22.0814,36.2817,26.8019,R,,,,87,13,95,14,,,1729, ,2MODE CLKUP ,2,4
COMPACT CARS,PONTIAC,G6,3.6,6,Auto(S6),F,154,20,28,23,21.9,36.3499,26.6711,R,,,,87,13,95,14,,,1729, ,2MODE CLKUP ,4,4
COMPACT CARS,PONTIAC,G6,3.9,6,Manual(M6),F,145,18,27,21,20.078,35.0377,24.8531,R,,,,87,13,95,14,,,1892, ,,2,4
COMPACT CARS,PONTIAC,G6,3.9,6,Auto(S4),F,138,17,24,20,19,30.9,22.983,R,,,,87,13,95,14,,,1988, ,2MODE CLKUP ,2,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2,4,Manual(M6),F,156,22,30,25,24.2,39,29.1837,P,,T,,,,90,15,,,1710, ,,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2,4,Auto(S5),F,155,21,30,24,23.3,39,28.4547,P,,T,,,,90,15,,,1783, ,CLKUP ,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Manual(M6),F,160,18,28,21,19.8,36.1,24.8489,R,,T,,,,90,15,,,1892, ,,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Auto(S6),F,159,17,28,20,18.7,35.8,23.82,R,,T,,,,90,15,,,1988, ,3MODE CLKUP ,4,4
COMPACT CARS,SATURN,ION,2,4,Manual(M5),F,113,22,30,25,24.8,38.9,29.6335,P,,,S,87,14,91,15,,,1710, ,,4,4
COMPACT CARS,SATURN,ION,2.2,4,Auto(L4),F,128,24,32,27,26.1809,40.6696,31.1794,R,,,,87,14,91,15,,,1471, ,CLKUP ,4,4
COMPACT CARS,SATURN,ION,2.2,4,Manual(M5),F,129,26,35,30,29.1,46.8,35.0684,R,,,,87,14,91,15,,,1324, ,SIL ,4,4
COMPACT CARS,SATURN,ION,2.4,4,Auto(L4),F,130,24,32,27,27.9,41.1,32.6135,P,,,,87,14,91,15,,,1582, ,CLKUP ,4,4
COMPACT CARS,SATURN,ION,2.4,4,Manual(M5),F,131,25,34,28,27.8,43.6,33.2168,P,,,,87,14,91,15,,,1526, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,22,20,27,23,22.4723,34.7604,26.7235,P,,T,,,,93,11,,,1860, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,20,22,29,25,24.3281,36.8954,28.7321,R,,,,,,93,11,,,1590, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M6),4,22,19,26,22,21.3,33.8,25.5524,P,,T,,,,93,11,,,1945, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S4),4,20,23,30,26,25.5706,38.4754,30.116,R,,,,,,93,11,,,1530, ,2MODE CLKUP ,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S5),4,22,19,25,22,21.6566,32.4423,25.4666,P,,T,,,,93,11,,,1945, ,2MODE CLKUP ,4,4
COMPACT CARS,SUZUKI,AERIO,2.3,4,Auto(L4),F,42,25,31,27,27.8374,39.5,32.1027,R,,,,,,90,15,91,13,1471, ,CLKUP ,4,4
