"year","class","model","displ","trans","cyl","manufacturer","cty","hwy","eng.dscr","T","G","S","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l"
1984,5,"BONNEVILLE",305,"auto(3)",8,"PONTIAC",18,26,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,101,17,NA,NA
1984,5,"BONNEVILLE",305,"auto(4)",8,"PONTIAC",18,29,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,101,17,NA,NA
1984,5,"GRAND PRIX",231,"auto(3)",6,"PONTIAC",20,30,"(GM-BUICK) (FFS)",FALSE,FALSE,FALSE,97,16,NA,NA,NA,NA
1984,5,"GRAND PRIX",305,"auto(3)",8,"PONTIAC",18,26,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,97,16,NA,NA,NA,NA
1984,5,"GRAND PRIX",305,"auto(4)",8,"PONTIAC",18,29,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,97,16,NA,NA,NA,NA
1984,5,"PHOENIX",151,"auto(3)",4,"PONTIAC",25,39,"(FFS) ",FALSE,FALSE,FALSE,94,14,NA,NA,96,20
1984,5,"PHOENIX",173,"auto(3)",6,"PONTIAC",21,32,"(FFS) ",FALSE,FALSE,FALSE,94,14,NA,NA,96,20
1984,5,"PHOENIX",173,"manual(m4)",6,"PONTIAC",21,34,"(FFS) ",FALSE,FALSE,FALSE,94,14,NA,NA,96,20
1984,5,"6000",151,"auto(3)",4,"PONTIAC",25,39,"(FFS) ",FALSE,FALSE,FALSE,98,16,97,16,NA,NA
1984,5,"6000",173,"auto(3)",6,"PONTIAC",21,31,"(FFS) ",FALSE,FALSE,FALSE,98,16,97,16,NA,NA
1984,5,"6000",263,"auto(3)",6,"PONTIAC",26,41,"(DIESEL) ",FALSE,FALSE,FALSE,98,16,97,16,NA,NA
1984,5,"6000",263,"auto(4)",6,"PONTIAC",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,98,16,97,16,NA,NA
1984,5,"SILVER SPIRIT/SPUR/MULSANNE",412,"auto(3)",8,"ROLLS-ROYCE MOTORS LTD.",10,13,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,NA,NA,99,15,NA,NA
1984,5,"760 GLE",141,"auto(4)",4,"VOLVO",21,29,"(FFS,TRBO) (SIL)",TRUE,FALSE,FALSE,NA,NA,95,17,NA,NA
1984,5,"760 GLE",141,"manual(m5)",4,"VOLVO",22,31,"(FFS,TRBO) (SIL)",TRUE,FALSE,FALSE,NA,NA,95,17,NA,NA
1984,5,"760 GLE",145,"auto(4)",6,"VOLVO",27,32,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,95,17,NA,NA
1984,5,"760 GLE",174,"auto(4)",6,"VOLVO",20,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,17,NA,NA
1984,6,"ELECTRA (RWD)",252,"auto(4)",6,"BUICK",18,27,"(FFS) ",FALSE,FALSE,FALSE,10,21,113,21,NA,NA
1984,6,"ELECTRA (RWD)",307,"auto(4)",8,"BUICK",16,27,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,10,21,113,21,NA,NA
1984,6,"ELECTRA(FWD)",263,"auto(4)",6,"BUICK",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,9,16,110,16,NA,NA
1984,6,"LESABRE",231,"auto(3)",6,"BUICK",19,28,"(GM-BUICK) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"LESABRE",252,"auto(4)",6,"BUICK",18,27,"(FFS) ",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"LESABRE",307,"auto(3)",8,"BUICK",17,26,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"LESABRE",307,"auto(4)",8,"BUICK",17,28,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"BROUGHAM/DEVILLE (RWD)",249,"auto(4)",8,"CADILLAC",17,26,"(FFS) ",FALSE,FALSE,FALSE,8,20,111,20,NA,NA
1984,6,"FLEETWOOD/DEVILLE (FWD)",263,"auto(4)",6,"CADILLAC",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,9,15,109,15,NA,NA
1984,6,"IMPALA/CAPRICE",231,"auto(3)",6,"CHEVROLET",19,28,"(GM-BUICK) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"IMPALA/CAPRICE",305,"auto(3)",8,"CHEVROLET",17,26,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"IMPALA/CAPRICE",305,"auto(4)",8,"CHEVROLET",18,29,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,6,21,110,21,NA,NA
1984,6,"LTD CROWN VICTORIA",302,"auto(4)",8,"FORD MOTOR COMPANY",16,26,"(FFS) ",FALSE,FALSE,FALSE,10,22,111,22,NA,NA
1984,6,"GRAND MARQUIS",302,"auto(4)",8,"LINCOLN-MERCURY",16,26,"(FFS) ",FALSE,FALSE,FALSE,10,22,111,22,NA,NA
1984,6,"TOWN CAR",302,"auto(4)",8,"LINCOLN-MERCURY",16,26,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,116,22,NA,NA
1984,6,"DELTA 88",231,"auto(3)",6,"OLDSMOBILE",19,28,"(GM-BUICK) (FFS)",FALSE,FALSE,FALSE,7,21,110,21,NA,NA
1984,6,"DELTA 88",307,"auto(3)",8,"OLDSMOBILE",17,26,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,7,21,110,21,NA,NA
1984,6,"DELTA 88",307,"auto(4)",8,"OLDSMOBILE",17,28,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,7,21,110,21,NA,NA
1984,6,"NINETY-EIGHT",307,"auto(4)",8,"OLDSMOBILE",17,28,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,9,20,112,20,NA,NA
1984,6,"NINETY-EIGHT II",263,"auto(4)",6,"OLDSMOBILE",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,9,16,110,16,NA,NA
1984,6,"PARISIENNE",231,"auto(3)",6,"PONTIAC",19,28,"(GM-BUICK) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,21,NA,NA
1984,6,"PARISIENNE",305,"auto(4)",8,"PONTIAC",18,29,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,21,NA,NA
1984,6,"SILVER SPUR LIMOUSINE",412,"auto(3)",8,"ROLLS-ROYCE MOTORS LTD.",9,12,"(GUZZLER) (CAL/FFS)",FALSE,TRUE,FALSE,NA,NA,139,15,NA,NA
1984,7,"SKYHAWK WAGON",110,"auto(3)",4,"BUICK",27,40,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"SKYHAWK WAGON",110,"manual(m5)",4,"BUICK",29,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"SKYHAWK WAGON",121,"auto(3)",4,"BUICK",23,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"SKYHAWK WAGON",121,"manual(m4)",4,"BUICK",26,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"CAVALIER WAGON",121,"auto(3)",4,"CHEVROLET",24,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"CAVALIER WAGON",121,"manual(m4)",4,"CHEVROLET",27,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"CAVALIER WAGON",121,"manual(m5)",4,"CHEVROLET",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"MAXIMA WAGON",146,"auto(4)",6,"NISSAN MOTOR COMPANY, LTD.",22,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,85,33,NA,NA
1984,7,"SENTRA WAGON",98,"auto(3)",4,"NISSAN MOTOR COMPANY, LTD.",29,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,83,23,NA,NA
1984,7,"SENTRA WAGON",98,"manual(m5)",4,"NISSAN MOTOR COMPANY, LTD.",35,49,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,83,23,NA,NA
1984,7,"SENTRA WAGON",103,"manual(m5)",4,"NISSAN MOTOR COMPANY, LTD.",43,59,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,83,23,NA,NA
1984,7,"COLT VISTA",122,"auto(3)",4,"DODGE",26,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"COLT VISTA",122,"manual(m4X2)",4,"DODGE",27,35,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"COLT VISTA",122,"manual(m5)",4,"DODGE",27,41,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"ESCORT WAGON",98,"auto(3)",4,"FORD MOTOR COMPANY",26,36," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"ESCORT WAGON",98,"manual(m4)",4,"FORD MOTOR COMPANY",29,44," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"ESCORT WAGON",98,"manual(m5)",4,"FORD MOTOR COMPANY",27,44," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"ESCORT WAGON",98,"auto(3)",4,"FORD MOTOR COMPANY",26,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"ESCORT WAGON",98,"manual(m5)",4,"FORD MOTOR COMPANY",28,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"ESCORT WAGON",122,"manual(m5)",4,"FORD MOTOR COMPANY",41,56,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"CIVIC WAGON",91,"auto(3)",4,"HONDA",30,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,23,NA,NA
1984,7,"CIVIC WAGON",91,"manual(m5)",4,"HONDA",33,46,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,23,NA,NA
1984,7,"LYNX WAGON",98,"auto(3)",4,"LINCOLN-MERCURY",26,36," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"LYNX WAGON",98,"manual(m4)",4,"LINCOLN-MERCURY",29,44," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"LYNX WAGON",98,"manual(m5)",4,"LINCOLN-MERCURY",27,44," ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"LYNX WAGON",122,"manual(m5)",4,"LINCOLN-MERCURY",41,56,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,86,28,NA,NA
1984,7,"FIRENZA CRUISER WAGON",110,"auto(3)",4,"OLDSMOBILE",27,40,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,34,NA,NA
1984,7,"FIRENZA CRUISER WAGON",110,"manual(m5)",4,"OLDSMOBILE",29,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,34,NA,NA
1984,7,"FIRENZA CRUISER WAGON",121,"auto(3)",4,"OLDSMOBILE",23,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,34,NA,NA
1984,7,"FIRENZA CRUISER WAGON",121,"manual(m4)",4,"OLDSMOBILE",27,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,34,NA,NA
1984,7,"FIRENZA CRUISER WAGON",121,"manual(m5)",4,"OLDSMOBILE",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,34,NA,NA
1984,7,"COLT VISTA",122,"auto(3)",4,"PLYMOUTH",26,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"COLT VISTA",122,"manual(m4X2)",4,"PLYMOUTH",27,35,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"COLT VISTA",122,"manual(m5)",4,"PLYMOUTH",27,41,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,37,NA,NA
1984,7,"2000 SUNBIRD WAGON",110,"auto(3)",4,"PONTIAC",27,40,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"2000 SUNBIRD WAGON",110,"manual(m5)",4,"PONTIAC",29,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"2000 SUNBIRD WAGON",121,"manual(m4)",4,"PONTIAC",27,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,34,NA,NA
1984,7,"SPORTWAGON",132,"auto(3)",4,"RENAULT",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,35,NA,NA
1984,7,"SPORTWAGON",132,"manual(m5)",4,"RENAULT",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,35,NA,NA
1984,7,"SUBARU WAGON",109,"auto(3)",4,"SUBARU",26,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,79,29,NA,NA
1984,7,"SUBARU WAGON",109,"manual(m5)",4,"SUBARU",29,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,79,29,NA,NA
1984,7,"CRESSIDA WAGON",168,"auto(4)",6,"TOYOTA",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,87,37,NA,NA
1984,7,"TERCEL WAGON",89,"auto(3)",4,"TOYOTA",32,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,32,NA,NA
1984,7,"TERCEL WAGON",89,"manual(m5)",4,"TOYOTA",33,49,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,32,NA,NA
1984,7,"TERCEL WAGON 4WD",89,"auto(3)",4,"TOYOTA",28,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,27,NA,NA
1984,7,"TERCEL WAGON 4WD",89,"manual(m5)",4,"TOYOTA",31,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,27,NA,NA
1984,7,"QUANTUM WAGON",97,"manual(m5)",4,"VOLKSWAGEN",38,49,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,91,38,NA,NA
1984,7,"QUANTUM WAGON",97,"manual(m5)",4,"VOLKSWAGEN",37,49,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,91,38,NA,NA
1984,7,"QUANTUM WAGON",131,"auto(3)",5,"VOLKSWAGEN",20,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,38,NA,NA
1984,7,"QUANTUM WAGON",131,"manual(m5)",5,"VOLKSWAGEN",20,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,91,38,NA,NA
1984,8,"5000S WAGON",131,"auto(3)",5,"AUDI",20,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,39,NA,NA
1984,8,"5000S WAGON",131,"manual(m5)",5,"AUDI",20,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,39,NA,NA
1984,8,"CENTURY ESTATE WAGON",151,"auto(3)",4,"BUICK",24,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CENTURY ESTATE WAGON",181,"auto(3)",6,"BUICK",18,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CENTURY ESTATE WAGON",231,"auto(4)",6,"BUICK",20,32,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CENTURY ESTATE WAGON",263,"auto(3)",6,"BUICK",26,41,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CENTURY ESTATE WAGON",263,"auto(4)",6,"BUICK",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CELEBRITY WAGON",151,"auto(3)",4,"CHEVROLET",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"CELEBRITY WAGON",151,"manual(m4)",4,"CHEVROLET",25,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"CELEBRITY WAGON",173,"auto(3)",6,"CHEVROLET",20,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"CELEBRITY WAGON",173,"auto(4)",6,"CHEVROLET",20,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"CELEBRITY WAGON",263,"auto(3)",6,"CHEVROLET",26,41,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"CELEBRITY WAGON",263,"auto(4)",6,"CHEVROLET",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"TOWN AND COUNTRY WAGON",135,"auto(3)",4,"CHRYSLER",25,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"TOWN AND COUNTRY WAGON",156,"auto(3)",4,"CHRYSLER",22,29," ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"ARIES WAGON",135,"auto(3)",4,"DODGE",25,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"ARIES WAGON",135,"manual(m4)",4,"DODGE",27,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"ARIES WAGON",135,"manual(m5)",4,"DODGE",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"ARIES WAGON",156,"auto(3)",4,"DODGE",22,29," ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"LTD WAGON",231,"auto(3)",6,"FORD MOTOR COMPANY",20,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"LTD WAGON",231,"auto(4)",6,"FORD MOTOR COMPANY",21,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"MARQUIS WAGON",231,"auto(3)",6,"LINCOLN-MERCURY",20,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"MARQUIS WAGON",231,"auto(4)",6,"LINCOLN-MERCURY",21,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,98,42,NA,NA
1984,8,"300TD",183,"auto(4)",5,"MERCEDES-BENZ",26,32,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,94,41,NA,NA
1984,8,"CUTLASS CRUISER WAGON",151,"auto(3)",4,"OLDSMOBILE",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CUTLASS CRUISER WAGON",181,"auto(3)",6,"OLDSMOBILE",18,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CUTLASS CRUISER WAGON",231,"auto(4)",6,"OLDSMOBILE",20,32,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CUTLASS CRUISER WAGON",263,"auto(3)",6,"OLDSMOBILE",26,41,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"CUTLASS CRUISER WAGON",263,"auto(4)",6,"OLDSMOBILE",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"505 STATION WAGON",120,"auto(3)",4,"PEUGEOT",21,25,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,80,54,NA,NA
1984,8,"505 STATION WAGON",120,"manual(m5)",4,"PEUGEOT",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,80,54,NA,NA
1984,8,"505 STATION WAGON",141,"auto(3)",4,"PEUGEOT",27,31,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,80,54,NA,NA
1984,8,"505 STATION WAGON",141,"auto(3)",4,"PEUGEOT",26,32,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,80,54,NA,NA
1984,8,"RELIANT WAGON",135,"auto(3)",4,"PLYMOUTH",25,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"RELIANT WAGON",135,"manual(m4)",4,"PLYMOUTH",27,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"RELIANT WAGON",135,"manual(m5)",4,"PLYMOUTH",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"RELIANT WAGON",156,"auto(3)",4,"PLYMOUTH",22,29," ",FALSE,FALSE,FALSE,NA,NA,95,35,NA,NA
1984,8,"6000 WAGON",151,"auto(3)",4,"PONTIAC",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"6000 WAGON",173,"auto(3)",6,"PONTIAC",20,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"6000 WAGON",173,"auto(4)",6,"PONTIAC",20,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"6000 WAGON",263,"auto(3)",6,"PONTIAC",26,41,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"6000 WAGON",263,"auto(4)",6,"PONTIAC",26,43,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,97,42,NA,NA
1984,8,"DL/GL/TURBO WAGON",130,"auto(4)",4,"VOLVO",20,27,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,8,"DL/GL/TURBO WAGON",130,"manual(m5)",4,"VOLVO",20,29,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,8,"DL/GL/TURBO WAGON",141,"auto(4)",4,"VOLVO",23,30,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,8,"DL/GL/TURBO WAGON",141,"auto(4)",4,"VOLVO",22,31," ",FALSE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,8,"DL/GL/TURBO WAGON",141,"manual(m5)",4,"VOLVO",24,35,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,8,"DL/GL/TURBO WAGON",141,"manual(m5)",4,"VOLVO",25,34," ",FALSE,FALSE,FALSE,NA,NA,89,41,NA,NA
1984,9,"ELECTRA ESTATE WAGON",307,"auto(4)",8,"BUICK",16,27,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,50,NA,NA
1984,9,"CAPRICE WAGON",305,"auto(4)",8,"CHEVROLET",17,26,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,50,NA,NA
1984,9,"LTD CROWN VICTORIA WAGON",302,"auto(4)",8,"FORD MOTOR COMPANY",16,26,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,112,53,NA,NA
1984,9,"GRAND MARQUIS WAGON",302,"auto(4)",8,"LINCOLN-MERCURY",16,26,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,112,53,NA,NA
1984,9,"CUSTOM CRUISER WAGON",307,"auto(4)",8,"OLDSMOBILE",16,27,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,50,NA,NA
1984,9,"PARISIENNE WAGON",305,"auto(4)",8,"PONTIAC",17,26,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,110,50,NA,NA
1984,10,"S10 PICKUP 2WD",119,"auto(3)",4,"CHEVROLET",23,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",119,"manual(m4)",4,"CHEVROLET",26,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",119,"manual(m5)",4,"CHEVROLET",25,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",137,"manual(m4)",4,"CHEVROLET",33,43,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",137,"manual(m5)",4,"CHEVROLET",34,44,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",173,"auto(4)",6,"CHEVROLET",21,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",173,"manual(m4)",6,"CHEVROLET",20,30,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"S10 PICKUP 2WD",173,"manual(m5)",6,"CHEVROLET",20,32,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"PICKUP 2WD",146,"auto(3)",4,"NISSAN MOTOR COMPANY, LTD.",23,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"PICKUP 2WD",146,"manual(m5)",4,"NISSAN MOTOR COMPANY, LTD.",24,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"PICKUP 2WD",152,"manual(m5)",4,"NISSAN MOTOR COMPANY, LTD.",31,40,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAMPAGE PICKUP 2WD",135,"auto(3)",4,"DODGE",24,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAMPAGE PICKUP 2WD",135,"manual(m5)",4,"DODGE",25,41,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",122,"auto(3)",4,"DODGE",23,28," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",122,"manual(m4)",4,"DODGE",25,31," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",122,"manual(m5)",4,"DODGE",27,36," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",143,"manual(m5)",4,"DODGE",31,38,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",156,"auto(3)",4,"DODGE",22,26," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RAM50 PICKUP 2WD",156,"manual(m5)",4,"DODGE",22,32," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RANGER PICKUP 2WD",140,"auto(3)",4,"FORD",22,28,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RANGER PICKUP 2WD",140,"manual(m4)",4,"FORD",24,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RANGER PICKUP 2WD",140,"manual(m5)",4,"FORD",24,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RANGER PICKUP 2WD",171,"auto(3)",6,"FORD",19,26,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,10,"RANGER PICKUP 2WD",171,"manual(m4)",6,"FORD",21,30,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
